Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Object_Car,GarageCars_types_1,GarageCars_types_2,GarageCars_types_3,GarageCars_types_4
306,20,RL,80.0,10386,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2.1972245773362196,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,1464,Unf,0,536,2000,GasA,Ex,Y,SBrkr,2000,0,0,7.601402334583733,1,0,2,0,3,1,Gd,8,Typ,0,Gd,Attchd,2004.0,Fin,888,TA,TA,Y,168,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2007,WD,Normal,12.631016799175821,3,False,False,True,False
307,60,RL,116.0,13474,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,2.0794415416798357,5,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,700,Unf,0,0,700,GasA,Gd,Y,SBrkr,1122,1121,0,7.716015266642587,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1990.0,RFn,746,TA,TA,Y,127,44,224,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD,Normal,12.323860125621126,3,False,False,True,False
308,50,RM,69.0,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,1.9459101490553132,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,319,319,GasA,TA,Y,FuseA,1035,371,0,7.249215057114389,0,0,1,0,3,1,Fa,6,Typ,0,Gd,Attchd,1978.5061638868744,Unf,0,TA,TA,N,0,144,0,0,0,0,Gd,MnPrv,Shed,0,3,2008,WD,Normal,11.402005077384885,0,False,False,False,False
309,30,RL,69.0,12342,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1.6094379124341003,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,262,Unf,0,599,861,GasA,Ex,Y,SBrkr,861,0,0,6.759255270663693,0,0,1,0,1,1,TA,4,Typ,0,Gd,Detchd,1961.0,Unf,539,TA,TA,Y,158,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2009,WD,Normal,11.320565693461432,2,False,True,False,False
310,20,RL,90.0,12378,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.9459101490553132,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,622,1896,GasA,Ex,Y,SBrkr,1944,0,0,7.573017256052546,1,0,2,0,3,1,Ex,8,Typ,3,Ex,Attchd,2003.0,Fin,708,TA,TA,Y,208,175,0,0,0,0,Gd,MnPrv,Shed,0,11,2006,WD,Normal,12.001511614739405,3,False,False,True,False
311,60,RL,69.0,7685,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1.9459101490553132,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,518,Unf,0,179,697,GasA,Gd,Y,SBrkr,697,804,0,7.31455283232408,0,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1993.0,Fin,420,TA,TA,Y,190,63,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD,Normal,12.017336559562407,2,False,True,False,False
312,20,RL,50.0,8000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.9459101490553132,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680,Unf,0,292,972,GasA,Ex,Y,SBrkr,972,0,0,6.880384082186005,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1948.0,Unf,240,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2009,WD,Normal,11.790564777297387,1,True,False,False,False
313,190,RM,65.0,7800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,1.791759469228055,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507,Unf,0,286,793,GasA,TA,Y,SBrkr,793,325,0,7.020190708311925,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1939.0,Unf,410,TA,TA,Y,0,0,0,0,271,0,Gd,MnPrv,Shed,0,5,2006,WD,Normal,11.694421681264394,2,False,True,False,False
314,20,RL,150.0,215245,Pave,Grvl,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,2.0794415416798357,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236,Rec,820,80,2136,GasW,TA,Y,SBrkr,2036,0,0,7.619233416226805,2,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1965.0,RFn,513,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2009,WD,Normal,12.001511614739405,2,False,True,False,False
315,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,2.0794415416798357,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16,Unf,0,712,728,GasA,Ex,Y,SBrkr,832,809,0,7.403670290012373,0,1,1,1,3,1,Ex,6,Typ,1,Gd,Detchd,1925.0,Unf,546,Fa,TA,Y,0,0,234,0,0,0,Gd,MnPrv,Shed,0,8,2006,WD,Normal,12.08954444723597,2,False,True,False,False
316,60,RL,71.0,7795,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2.0794415416798357,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,425,Unf,0,291,716,GasA,Ex,Y,SBrkr,716,716,0,7.267525427828172,1,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,432,TA,TA,Y,100,51,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,12.146858590895919,2,False,True,False,False
317,60,RL,94.0,13005,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,2.0794415416798357,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,Gd,TA,CBlock,Gd,TA,No,GLQ,692,Unf,0,153,845,GasA,TA,Y,SBrkr,1153,1200,0,7.763871287820222,1,0,2,1,4,1,Ex,10,Typ,1,TA,Attchd,1983.0,RFn,484,TA,TA,Y,288,195,0,0,0,0,Gd,GdPrv,Shed,0,8,2009,WD,Normal,12.468440756144114,2,False,True,False,False
318,60,FV,75.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2.1972245773362196,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1088,1088,GasA,Ex,Y,SBrkr,1088,871,0,7.580699752224563,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,1025,TA,TA,Y,208,46,0,0,0,0,Gd,MnPrv,Shed,0,12,2007,WD,Normal,12.506180941677357,3,False,False,True,False
319,60,RL,90.0,9900,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,2.0794415416798357,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,987,Unf,0,360,1347,GasA,Ex,Y,SBrkr,1372,1274,0,7.881182202227102,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,656,TA,TA,Y,340,60,144,0,0,0,Gd,MnPrv,Shed,0,4,2009,WD,Normal,12.468440756144114,3,False,False,True,False
320,80,RL,69.0,14115,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,2.0794415416798357,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1036,Unf,0,336,1372,GasA,TA,Y,SBrkr,1472,0,0,7.29505641646263,1,0,2,0,3,1,TA,6,Typ,2,TA,Attchd,1980.0,Unf,588,TA,TA,Y,233,48,0,0,0,0,Gd,MnPrv,Shed,0,6,2009,WD,Normal,12.141539457711714,2,False,True,False,False
321,60,RL,111.0,16259,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.9459101490553132,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,1249,1249,GasA,Ex,Y,SBrkr,1249,1347,0,7.862112211662748,0,0,3,1,4,1,Gd,9,Typ,0,Gd,Attchd,2006.0,RFn,840,TA,TA,Y,240,154,0,0,0,0,Gd,MnPrv,Shed,0,9,2006,New,Partial,12.001511614739405,3,False,False,True,False
322,60,RL,99.0,12099,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2.1972245773362196,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,970,Unf,0,166,1136,GasA,Ex,Y,SBrkr,1136,1332,0,7.81156848934518,1,0,2,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2004.0,Fin,872,TA,TA,Y,184,154,0,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD,Normal,12.001511614739405,3,False,False,True,False
323,60,RL,86.0,10380,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,2.0794415416798357,5,1986,1987,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,28,ALQ,1474,0,1502,GasA,Ex,Y,SBrkr,1553,1177,0,7.912423121473705,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1987.0,Fin,576,TA,TA,Y,201,96,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,12.614868865984631,2,False,True,False,False
324,20,RM,49.0,5820,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1.9459101490553132,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,256,Unf,0,906,1162,GasA,Ex,Y,SBrkr,1163,0,0,7.059617628291383,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1955.0,Unf,220,Fa,TA,Y,142,98,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD,Normal,11.745433036677353,1,True,False,False,False
325,80,RL,96.0,11275,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,2.0794415416798357,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,Gd,Gd,CBlock,Gd,TA,No,Unf,0,Unf,0,710,710,GasA,Ex,Y,SBrkr,1898,1080,0,7.999342952713282,0,0,2,1,5,1,Gd,11,Typ,1,Gd,BuiltIn,1961.0,Fin,564,TA,TA,Y,240,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2010,WD,Normal,12.396697137361691,2,False,True,False,False
326,45,RM,50.0,5000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,1.791759469228055,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116,Unf,0,604,720,GasA,Po,N,FuseF,803,0,0,6.6895992691789665,0,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1941.0,Unf,360,TA,TA,Y,0,0,244,0,0,0,Gd,MnPrv,Shed,0,12,2007,WD,Normal,11.373674891823535,2,False,True,False,False
327,120,RL,32.0,10846,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,2.1972245773362196,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619,Unf,0,100,1719,GasA,Ex,Y,SBrkr,1719,0,0,7.450079569807499,2,0,1,1,1,1,Gd,6,Typ,2,Gd,Attchd,1993.0,Fin,473,TA,TA,Y,122,30,0,0,0,0,Gd,MnPrv,Shed,0,5,2008,Con,Normal,12.688501881189456,2,False,True,False,False
328,20,RL,80.0,11600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.9459101490553132,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,TA,TA,CBlock,TA,TA,No,Rec,565,Unf,0,818,1383,GasA,TA,Y,SBrkr,1383,0,0,7.232733136177615,0,0,1,1,3,1,TA,7,Typ,0,Gd,Attchd,1960.0,RFn,292,TA,TA,Y,0,45,0,0,0,0,Gd,MnPrv,Shed,0,4,2006,WD,Normal,11.886218559372042,1,True,False,False,False
329,75,RL,69.0,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,1.9459101490553132,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,844,844,GasA,Gd,N,FuseA,1445,689,0,7.666221925662725,0,0,2,0,5,1,Gd,10,Typ,0,Gd,Detchd,1930.0,Unf,441,TA,TA,Y,0,60,268,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,12.276069679344003,2,False,True,False,False
330,70,RM,60.0,6402,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,1.791759469228055,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,596,596,GasA,TA,N,SBrkr,596,596,0,7.084226422097916,0,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1920.0,Unf,189,Fa,Fa,N,0,0,137,0,0,0,Gd,GdWo,Shed,0,7,2009,WD,Normal,11.264476926102367,1,True,False,False,False
331,90,RL,69.0,10624,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,1.791759469228055,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,1728,GasA,TA,Y,SBrkr,1728,0,0,7.455298485683291,0,1,2,0,6,2,TA,10,Typ,0,Gd,Detchd,2002.0,Unf,352,TA,TA,Y,155,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2007,WD,Normal,11.686887175419702,1,True,False,False,False
332,20,RL,70.0,8176,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,846,Unf,0,210,1056,GasA,Fa,Y,SBrkr,1056,0,0,6.963189985870238,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1958.0,RFn,308,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,11.842236406331555,1,True,False,False,False
333,20,RL,85.0,10655,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.1972245773362196,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,1124,Unf,479,1603,3206,GasA,Ex,Y,SBrkr,1629,0,0,7.396335293800808,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,880,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2009,WD,Normal,12.556733038263905,3,False,False,True,False
334,120,RM,59.0,8198,Pave,Grvl,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2.0794415416798357,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,1358,GasA,Ex,Y,SBrkr,1358,0,0,7.214504414151143,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004.0,RFn,484,TA,TA,Y,192,30,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,12.240478903153711,2,False,True,False,False
335,60,RL,59.0,9042,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1.9459101490553132,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,828,Unf,0,115,943,GasA,Gd,Y,SBrkr,943,695,0,7.40184157874383,1,0,2,1,3,1,TA,7,Typ,2,TA,Attchd,1998.0,Fin,472,TA,TA,Y,100,38,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,12.165255859329688,2,False,True,False,False
336,190,RL,69.0,164660,Grvl,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,1.791759469228055,6,1965,1965,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249,BLQ,147,103,1499,GasA,Ex,Y,SBrkr,1619,167,0,7.488293515159428,2,0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1965.0,Fin,529,TA,TA,Y,670,0,0,0,0,0,Gd,MnPrv,Shed,700,8,2008,WD,Normal,12.34126328584159,2,False,True,False,False
337,20,RL,86.0,14157,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,1.9459101490553132,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,673,1922,GasA,Ex,Y,SBrkr,1922,0,0,7.56164174558878,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,676,TA,TA,Y,178,51,0,0,0,0,Gd,MnPrv,Shed,0,7,2007,WD,Normal,12.001511614739405,3,False,False,True,False
338,20,RL,70.0,9135,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2.0794415416798357,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,1536,GasA,Ex,Y,SBrkr,1536,0,0,7.337587743538596,1,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2002.0,RFn,532,TA,TA,Y,192,74,0,0,0,0,Gd,MnPrv,Shed,0,12,2008,WD,Normal,12.273735966890268,2,False,True,False,False
339,20,RL,91.0,14145,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,2.0794415416798357,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,GasA,Ex,Y,SBrkr,1621,0,0,7.3914152346753585,1,0,2,0,3,1,Gd,8,Typ,0,Gd,Attchd,1984.0,RFn,440,TA,TA,Y,108,45,0,0,0,0,Gd,MnPrv,Shed,400,5,2006,WD,Normal,12.218500103788143,2,False,True,False,False
340,20,RL,66.0,12400,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,1.9459101490553132,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585,Unf,0,630,1215,GasA,TA,Y,FuseA,1215,0,0,7.103322062526113,0,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1958.0,Unf,297,TA,TA,Y,0,0,0,0,234,0,Gd,MnPrv,Shed,0,6,2009,WD,Normal,11.951186847493476,1,True,False,False,False
341,60,RL,85.0,14191,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,2.1972245773362196,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,967,967,GasA,Ex,Y,SBrkr,993,915,0,7.554334823725748,0,0,2,1,4,1,Gd,9,Typ,0,Gd,Attchd,2002.0,Fin,431,TA,TA,Y,135,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD,Normal,12.220473454337986,2,False,True,False,False
342,20,RH,60.0,8400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,1.6094379124341003,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,BrkFace,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,721,721,GasA,Gd,Y,SBrkr,841,0,0,6.7357800142423265,0,0,1,0,2,1,TA,4,Typ,0,Gd,CarPort,1950.0,Unf,294,TA,TA,N,250,0,24,0,0,0,Gd,MnPrv,Shed,0,9,2009,WD,Normal,11.314486721293981,1,True,False,False,False
343,90,RL,69.0,8544,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,1.9459101490553132,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,Wall,Fa,N,FuseA,1040,0,0,6.947937068614969,0,0,2,0,2,2,TA,6,Typ,0,Gd,Detchd,1949.0,Unf,400,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD,Normal,11.37940550085183,2,False,True,False,False
344,120,RL,63.0,8849,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,1.9459101490553132,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28,Unf,0,1656,1684,GasA,Ex,Y,SBrkr,1684,0,0,7.429520842786462,0,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2005.0,RFn,564,TA,TA,Y,495,72,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,12.491255347155265,2,False,True,False,False
345,160,RM,36.0,2592,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,1.791759469228055,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Rec,129,BLQ,232,175,536,GasA,TA,Y,SBrkr,536,576,0,7.014814351275545,0,0,1,1,3,1,TA,4,Typ,0,Gd,Attchd,1976.0,Unf,336,TA,TA,Y,182,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD,Normal,11.350418300109132,1,True,False,False,False
346,50,RL,65.0,6435,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,1.9459101490553132,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,972,GasA,Gd,Y,SBrkr,972,605,0,7.363913501405819,0,0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,312,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2006,WD,Normal,11.850832386224807,1,True,False,False,False
347,20,RL,69.0,12772,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.9459101490553132,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,GasA,TA,Y,SBrkr,958,0,0,6.8658910748834385,0,0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1960.0,RFn,301,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Gar2,15500,4,2007,WD,Normal,11.928347504569842,1,True,False,False,False
348,20,RL,69.0,17600,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.9459101490553132,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270,Unf,0,208,1478,GasA,Ex,Y,FuseA,1478,0,0,7.2991214627108,1,0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,498,TA,TA,Y,0,40,0,0,0,0,Gd,MnPrv,Shed,0,12,2009,WD,Normal,11.967187086434018,2,False,True,False,False
349,160,RL,36.0,2448,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,2.0794415416798357,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573,Unf,0,191,764,GasA,Ex,Y,SBrkr,764,862,0,7.394493107219038,1,0,2,1,2,1,Gd,6,Typ,0,Gd,BuiltIn,2003.0,RFn,474,TA,TA,Y,0,27,0,0,0,0,Gd,MnPrv,Shed,0,10,2008,WD,Normal,11.944714374881176,2,False,True,False,False
350,60,RL,56.0,20431,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.9459101490553132,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410,Unf,0,438,1848,GasA,Ex,Y,SBrkr,1848,880,0,7.911690520708339,1,0,2,1,4,1,Ex,10,Typ,2,Ex,Attchd,2006.0,Fin,706,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2006,New,Partial,12.001511614739405,3,False,False,True,False
